usager_id,age,niveau_diplome,anciennete_poste_ans,code_rome_vise,code_insee_commune,est_allocataire,nationalite_hors_ue,synthese_entretien,classe_retour_emploi
ID_1850,28.0,Bac,0.7,G1801,57138,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",2
ID_1851,37.0,Bac+2,6.2,J1301,31332,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1852,33.0,Sans diplôme,1.3,D1406,81141,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1853,21.0,Bac,3.8,G1601,87183,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1854,23.0,Sans diplôme,1.2,G1602,02579,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_1855,39.0,Bac,7.1,F1603,01026,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1856,43.0,Bac,0.4,H2502,02770,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1857,20.0,Sans diplôme,0.6,K2106,37248,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_1858,58.0,Bac+5,2.0,M1802,83060,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1859,59.0,Bac,0.3,M1805,43223,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1860,31.0,Bac+5,0.7,C1110,27593,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1861,28.0,Bac+5,8.6,M1607,76389,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1862,,Bac,11.3,C1201,58250,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1863,29.0,Sans diplôme,1.4,W1401,21432,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1864,40.0,Bac,7.7,G1801,61404,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1865,29.0,Bac+2,2.4,F1603,50504,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1866,30.0,,0.9,D1502,56056,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_1867,42.0,Sans diplôme,3.6,K2106,59039,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_1868,62.0,Bac,3.2,M1705,26051,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1869,36.0,Bac+5,13.6,N1303,42191,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1870,63.0,Bac+2,0.9,A1202,30273,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1871,53.0,Sans diplôme,3.3,D1503,35178,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1872,62.0,Bac+2,0.2,J1506,2B153,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1873,25.0,Bac,0.4,G1801,17462,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1874,46.0,Bac,0.0,I1304,52184,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1875,49.0,Bac+5,22.6,D1210,01424,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1876,61.0,Bac,4.9,M1203,10325,1.0,1,,2
ID_1877,35.0,Bac,4.6,J1506,57263,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1878,23.0,Sans diplôme,2.1,D1503,49193,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1879,,Bac+5,1.1,H1206,16189,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1880,36.0,Bac+2,0.5,N4101,28175,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1881,39.0,Bac+2,1.0,N1303,23136,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1882,54.0,Bac+2,1.4,C1302,76158,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1883,49.0,Sans diplôme,4.2,K1403,60028,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1884,58.0,Bac,2.3,A1203,27101,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1885,20.0,Bac,0.2,A1203,36182,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1886,45.0,Sans diplôme,0.1,C1501,90064,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1887,27.0,Bac,0.3,H2502,60360,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1888,52.0,Bac+5,1.6,C1501,39285,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1889,,Sans diplôme,8.1,A1501,76299,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_1890,,Bac,3.0,A1202,42185,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1891,50.0,Bac,4.9,K1903,16136,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1892,24.0,Bac,1.9,A1501,02540,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1893,29.0,Bac+5,1.3,C1102,40101,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1894,47.0,Bac,0.3,K1403,34045,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_1895,38.0,Bac,6.3,I1304,38248,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1896,48.0,Bac+2,4.6,M1203,57717,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1897,41.0,Sans diplôme,0.6,M1801,70075,1.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1898,37.0,Bac,2.2,K2106,50034,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1899,54.0,Bac,2.0,I1304,61159,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1900,21.0,Bac,2.9,J1301,67038,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1901,45.0,Bac+5,8.8,M1602,29297,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1902,61.0,Bac+2,2.6,D1503,93063,0.0,0,,2
ID_1903,37.0,Bac,2.3,C1201,47145,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1904,41.0,Bac+5,0.2,K2101,56027,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1905,49.0,Sans diplôme,0.2,M1802,30069,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1906,58.0,Sans diplôme,0.6,K2101,45051,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1907,53.0,Bac,0.1,H1206,01031,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1908,51.0,Bac,4.1,M1801,25317,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1909,53.0,Bac,3.9,G1601,64498,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1910,19.0,Bac+2,0.4,M1501,27366,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1911,32.0,Bac+5,5.4,J1301,29193,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1912,51.0,Bac,0.5,K1903,34276,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1913,53.0,Bac,1.1,A1401,72330,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1914,23.0,Sans diplôme,0.9,J1301,67166,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1915,56.0,Sans diplôme,1.4,K2106,43011,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1916,59.0,Bac,0.9,M1203,46224,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1917,29.0,Bac,2.0,N4101,55251,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1918,,Bac+5,1.6,K1601,28248,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1919,62.0,Sans diplôme,12.9,M1806,58077,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1920,35.0,Sans diplôme,0.2,M1203,45059,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1921,57.0,Bac,0.5,A1501,36193,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1922,38.0,Bac,0.2,M1705,02668,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_1923,32.0,Sans diplôme,2.9,M1203,62271,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1924,50.0,Bac+2,0.2,K1903,42205,1.0,0,,1
ID_1925,52.0,Sans diplôme,5.4,M1203,50260,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1926,43.0,,2.2,M1602,29190,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1927,25.0,Bac,2.2,I1304,41112,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1928,53.0,Sans diplôme,2.5,M1602,59450,1.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_1929,47.0,Bac,0.6,K2111,38269,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1930,40.0,Bac+5,0.7,M1607,91021,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1931,59.0,Bac,1.2,K1903,34145,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1932,61.0,,2.7,K1903,51082,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1933,31.0,Sans diplôme,0.7,M1802,28379,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1934,31.0,Bac+2,0.4,A1401,57093,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1935,19.0,Bac,10.5,J1301,11290,0.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1936,,Bac+2,0.1,C1501,33378,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1937,22.0,Bac,4.9,K1304,41266,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1938,55.0,Bac+5,4.7,A1203,18176,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1939,62.0,,1.1,A1301,24113,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1940,58.0,Sans diplôme,0.4,D1210,97215,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1941,31.0,Sans diplôme,0.5,D1503,79046,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_1942,56.0,Bac+5,3.6,M1705,54001,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1943,42.0,Bac,3.1,M1203,36168,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1944,37.0,Bac+2,4.6,G1302,50357,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1945,19.0,Bac,8.3,M1607,25209,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1946,56.0,Bac,3.5,M1607,01073,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1947,23.0,Sans diplôme,0.5,K1201,10165,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1948,34.0,Bac+5,0.8,G1602,14646,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1949,42.0,Bac+2,5.5,F1603,17100,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1950,45.0,Bac+5,0.7,K1403,30160,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1951,19.0,Bac,0.2,D1210,59278,1.0,0,,1
ID_1952,52.0,Bac+2,3.6,M1203,76193,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1953,54.0,Bac+2,1.5,G1302,46263,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1954,22.0,Bac,7.6,K1201,2B315,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1955,18.0,Bac+5,3.2,M1203,11324,0.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1956,57.0,Bac+5,0.3,G1601,80372,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1957,29.0,Bac+5,8.9,A1203,67074,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1958,53.0,Bac+2,0.9,K1903,62425,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1959,62.0,Bac,1.2,N1301,63304,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1960,40.0,Bac,1.5,N1101,87138,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1961,48.0,Bac+5,0.2,D1406,30098,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1962,28.0,Sans diplôme,2.1,D1401,08307,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1963,27.0,Bac+2,0.4,M1801,17444,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1964,20.0,Bac+2,1.5,C1110,60330,1.0,1,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1965,31.0,Bac+2,1.3,A1203,58267,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1966,,Bac+5,4.4,M1801,67528,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1967,27.0,,4.9,G1203,90014,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1968,,Bac,0.5,M1802,06076,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1969,27.0,Sans diplôme,1.4,H1206,71301,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1970,29.0,Bac,1.4,M1806,59018,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1971,47.0,Bac,0.5,N1303,38429,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1972,58.0,,4.8,C1110,39028,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1973,18.0,Bac+5,3.7,F1603,45040,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1974,22.0,Bac+5,0.6,N4301,50271,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1975,37.0,Sans diplôme,1.4,K1903,49092,0.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_1976,25.0,Bac,0.3,H1504,34261,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1977,60.0,Bac+5,3.0,A1301,67387,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1978,29.0,Sans diplôme,0.4,D1401,62601,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1979,18.0,Sans diplôme,12.8,M1203,45087,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1980,37.0,Sans diplôme,4.6,H2502,71232,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1981,45.0,Bac,1.5,M1602,55546,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1982,60.0,Sans diplôme,2.6,N1303,67203,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_1983,54.0,Bac+5,7.3,C1302,51166,,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1984,54.0,Bac,2.4,F1603,51316,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1985,29.0,Bac,0.6,A1202,39041,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1986,54.0,Bac,1.4,M1801,27181,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1987,61.0,Bac,5.6,N4101,65125,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1988,45.0,Bac+2,3.1,G1601,41127,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1989,32.0,Bac+2,3.2,M1607,81275,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1990,23.0,Bac+2,6.0,M1801,29172,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1991,61.0,Bac,6.7,D1502,45288,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1992,37.0,,7.6,M1806,76004,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1993,31.0,Bac+5,0.3,C1501,80572,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1994,19.0,Bac+2,2.4,D1210,60219,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1995,26.0,Sans diplôme,4.0,K2106,60326,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1996,54.0,Sans diplôme,4.2,G1302,32336,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1997,37.0,Bac,2.8,A1501,2B039,0.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1998,43.0,Bac+2,0.5,K1201,84140,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_1999,46.0,Bac,4.8,M1801,41100,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2000,18.0,Bac,3.8,J1506,14660,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_2001,52.0,Bac+5,0.3,G1601,11161,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_2002,23.0,Bac+5,1.9,K1403,80390,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_2003,54.0,Bac+5,0.6,A1501,62864,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2004,22.0,Bac,1.2,N1101,25271,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2005,50.0,Bac+2,0.1,A1301,30270,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_2006,31.0,Bac,1.5,K1403,21389,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_2007,29.0,Sans diplôme,2.4,N1303,01118,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_2008,59.0,Sans diplôme,2.9,M1802,14495,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_2009,37.0,Bac,3.3,G1602,58187,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_2010,41.0,Bac,5.4,F1603,19116,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_2011,60.0,Bac+5,0.7,K1403,03036,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2012,51.0,Sans diplôme,0.4,M1203,32367,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_2013,42.0,Bac+2,5.7,A1203,12263,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_2014,46.0,Bac,0.5,C1102,41024,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2015,56.0,Bac,11.0,G1203,47238,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_2016,48.0,Bac,5.5,K2111,77245,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2017,60.0,Bac,2.1,F1603,68273,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2018,40.0,Bac,12.0,K1201,72144,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2019,61.0,,0.3,J1301,08080,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2020,55.0,Sans diplôme,1.1,J1506,30101,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_2021,37.0,Sans diplôme,3.1,D1401,80157,1.0,0,,1
ID_2022,40.0,Bac,1.3,A1501,89318,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_2023,62.0,Bac+5,7.9,H1504,21291,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_2024,33.0,Bac,0.2,A1301,26001,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2025,59.0,Bac+2,2.4,M1203,25623,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2026,25.0,Bac+2,2.7,N4301,64323,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_2027,38.0,Bac+5,3.2,N1101,82031,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2028,18.0,,0.9,C1102,17106,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_2029,25.0,Bac,1.4,M1802,26328,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_2030,46.0,Bac+2,5.6,H1504,45086,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2031,49.0,Bac+5,0.7,N4101,02004,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2032,55.0,Bac,5.3,C1201,2B287,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_2033,22.0,Bac,2.5,K2101,51276,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_2034,39.0,,4.3,K1403,72125,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_2035,51.0,Bac+5,3.8,M1607,57629,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_2036,18.0,Bac+5,0.7,D1406,57412,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_2037,43.0,Sans diplôme,2.5,J1301,48090,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2038,60.0,Bac,6.1,H2502,54564,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2039,27.0,Bac,1.7,M1805,25187,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_2040,47.0,Sans diplôme,10.2,C1110,03074,1.0,0,,2
ID_2041,35.0,Bac+5,1.8,M1602,35143,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_2042,34.0,Bac,0.5,D1503,63008,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_2043,43.0,Sans diplôme,1.5,G1801,82012,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_2044,25.0,Bac,9.1,K2111,29003,0.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2045,57.0,Bac+2,1.2,C1201,82084,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_2046,29.0,Sans diplôme,6.1,G1601,70522,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_2047,44.0,Bac+2,6.4,G1302,78403,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2048,25.0,Bac,1.3,M1805,89377,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_2049,42.0,Sans diplôme,0.3,K1201,76154,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_2050,63.0,Sans diplôme,3.9,D1406,45260,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_2051,21.0,Bac,1.1,I1304,66150,1.0,0,,1
ID_2052,50.0,Bac,4.6,N4301,2B342,0.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2053,18.0,Bac+5,1.8,G1602,22186,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_2054,36.0,Bac+5,2.0,D1406,77071,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_2055,48.0,Bac+5,4.5,D1210,02659,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_2056,33.0,Bac,1.4,M1501,62849,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2057,31.0,Bac+5,1.8,M1805,07008,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_2058,,Bac,1.4,J1506,25425,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_2059,58.0,Bac,1.4,K1201,48099,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_2060,43.0,Sans diplôme,2.2,M1806,89462,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_2061,,Sans diplôme,5.0,M1705,12131,,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_2062,19.0,Bac+2,1.3,N4301,45210,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_2063,23.0,Bac,2.2,N1301,02014,1.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_2064,26.0,Bac,3.3,M1501,51611,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_2065,50.0,Bac+2,0.9,K1601,67165,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_2066,58.0,Bac,1.0,N1303,57725,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_2067,42.0,Bac,8.1,M1806,49381,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2068,30.0,Bac,3.9,M1806,62519,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_2069,26.0,Bac+5,2.6,C1201,74018,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_2070,30.0,Bac+5,3.1,N1101,83071,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_2071,48.0,Bac,0.1,K2111,77034,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_2072,58.0,Bac,2.9,A1203,27246,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
